input_text,target_text,task_type,source,quality_label,reason
Define this brainrot term in normal English: mid,"Mid means average, mediocre, not bad or not special.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: mog,"Mog means to look significantly more attractive than someone or something, causing them to appear inferior in comparison.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: mogging,"Mogging means to dominate, outclass, or look significantly better than someone else, typically in terms of physical appearance.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: moot(s),Moot(s) means mutuals or mutual followers.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: nugu,"Nugu means relatively unknown, obscure, or new groups that have not yet gained significant recognition or popularity among the K-Pop fandom.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: only in Ohio,"Only in Ohio means internet slang used to describe strange or surreal occurances humorously attributed to Ohio, compare Florida man.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: oof,"Oof is an expression of discomfort, surprise, dismay, or sympathy for someone else's pain.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: oomf,"Oomf means acronym for ""one of my followers"" or ""one of my friends"".",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: opp,"Opp means opposition or enemies, describes an individual's opponents.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: out of pocket,"Out of pocket means to act (or say something) crazy, wild, unexpected, or extreme, sometimes to an extent that is considered too far, or unavailable.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: owned,"Owned means used to refer to defeat in a video game, or domination of an opposition.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: periodt,"Periodt means originated as ""period"" in the early 1900s, spread in the 2010s via the City Girls rap duo and Black Twitter, and entered into the mainstream by 2019.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: pick-me,"Pick-me is someone who seeks validation by trying to stand out, often putting down others in their gender or group to gain favor or attention.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: pmo,"Pmo is an acronym that stands for ""piss me off"", used to express discontent or anger at a certain topic.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: pookie,Pookie is an endearing nickname for a close friend or lover.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: pushing P,Pushing P is a phrase meaning acting with integrity and style while maintaining and displaying one's success.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: queen,"Queen is a gay slang term for a homosexual male – it was once considered pejorative but has been completely reclaimed, and is often used in combination with other words to describe subcommunities.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: rage-bait,Rage-bait means to elicit rage within an individual or group.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: ratio,"Ratio means when a post, particularly on X (Twitter), receives more replies than retweets and likes combined.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: red flag,Red flag is a warning sign indicating behaviors or characteristics within a relationship that may potentially be harmful or toxic.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: rizz,Rizz means charisma or flirting ability.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: salty,"Salty is someone who is behaving or expressing themselves in a resentful, bitter, or irritated manner.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: serving cunt,"Serving cunt means to behave in a bold, confident, feminine manner.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: sheesh,Sheesh means to praise someone when they are doing something good.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: shook,"Shook means to be shocked, surprised, or bothered.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: sigma,"Sigma is a person that is individualistic, self-reliant, successful, and is non-conforming to existing social norms.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: sigma male,"Sigma male is a person that is individualistic, self-reliant, successful, and is non-conforming to existing social norms.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: simp,"Simp means sycophancy, being overly affectionate in pursuit of a sexual relationship.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: six-seven (6-7),Six-seven (6-7) is a meme-based slang term that usually does not have a fixed literal meaning.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition_from_origin_notes
Define this brainrot term in normal English: skibidi,"Skibidi is a meme-based slang term derived from the Skibidi Toilet meme, and it usually does not have a fixed literal meaning.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition_from_origin_notes
Define this brainrot term in normal English: skill issue,"Skill issue is a situation where a person's lack of ability or proficiency is seen as the cause of their failure or difficulty in completing a task, sometimes used ironically.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: sksksk,Sksksk means used to convey happiness or laughter.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: slaps,"Slaps means used to refer to something that is perceived to be good, particularly used when referring to music.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: slay,Slay means to do something well.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: slop,"Slop means low-quality internet content, particularly that which was created by generative artificial intelligence.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: snatched,"Snatched means amazing, attractive, or flawlessly styled.",term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
Define this brainrot term in normal English: spiritually Israeli,Spiritually Israeli is a pejorative term implying something gives off the vibe of supporting Israel.,term_definition,local_glossary:slang_terms_brainrot_normal.csv,repaired,repaired_term_definition
